date,Open,High,Low,Close,Volume
2025-11-17 00:00:00-05:00,20.1200,20.6700,19.8100,20.0700,616000
2025-11-18 00:00:00-05:00,19.5100,20.3700,19.2500,19.7400,788300
2025-11-19 00:00:00-05:00,19.8800,20.5600,19.6400,19.8600,656500
2025-11-20 00:00:00-05:00,21.1500,21.4300,19.2700,19.4000,742800
2025-11-21 00:00:00-05:00,19.2300,20.5600,18.7000,20.2700,927800
2025-11-24 00:00:00-05:00,20.3200,21.1000,20.2500,20.8700,1027000
2025-11-25 00:00:00-05:00,20.5900,21.6900,20.1200,21.5000,645900
2025-11-26 00:00:00-05:00,21.6700,23.1600,21.2300,22.8900,724400
2025-11-28 00:00:00-05:00,23.3000,23.3600,22.8000,22.9700,336700
2025-12-01 00:00:00-05:00,22.3200,23.4100,21.9600,22.5300,606100
2025-12-02 00:00:00-05:00,22.7700,23.1300,22.2000,22.4600,506600
2025-12-03 00:00:00-05:00,22.6000,25.1300,22.2200,24.7600,759000
2025-12-04 00:00:00-05:00,24.4500,25.8800,24.3300,25.5000,586300
2025-12-05 00:00:00-05:00,25.6100,25.7500,24.6800,24.7400,398700
2025-12-08 00:00:00-05:00,25.0500,25.1400,22.6000,23.8700,771300
2025-12-09 00:00:00-05:00,23.4900,24.7500,23.1200,24.5200,346800
2025-12-10 00:00:00-05:00,24.3800,25.8500,24.1600,25.8400,633100
2025-12-11 00:00:00-05:00,25.5300,26.5300,24.6600,26.4300,531200
2025-12-12 00:00:00-05:00,26.1400,26.2000,24.2600,24.4800,476800
2025-12-15 00:00:00-05:00,24.6600,24.6600,22.6500,22.9200,686400
2025-12-16 00:00:00-05:00,22.4500,23.3100,21.6200,21.9000,656100
2025-12-17 00:00:00-05:00,22.7100,22.9800,21.3400,21.4900,562900
2025-12-18 00:00:00-05:00,22.4800,22.8900,21.4500,21.4700,427100
2025-12-19 00:00:00-05:00,21.4800,22.4900,21.4800,21.8100,571600
2025-12-22 00:00:00-05:00,22.4900,23.2000,21.9600,22.6100,493300
2025-12-23 00:00:00-05:00,22.1600,22.8400,21.9000,22.7700,318700
2025-12-24 00:00:00-05:00,22.3200,22.6600,21.7200,22.0700,317500
2025-12-26 00:00:00-05:00,22.1400,22.1400,21.0100,21.4600,347900
2025-12-29 00:00:00-05:00,21.0600,21.2700,20.2400,20.3600,523500
2025-12-30 00:00:00-05:00,20.6000,20.8200,20.3000,20.3400,497400
2025-12-31 00:00:00-05:00,20.4500,20.9500,19.9000,20.1900,880500
2026-01-02 00:00:00-05:00,21.0200,22.2900,20.9900,22.1600,645800
2026-01-05 00:00:00-05:00,22.7000,23.9500,22.5900,23.4900,726000
2026-01-06 00:00:00-05:00,24.3200,25.0600,24.0600,24.7300,802400
2026-01-07 00:00:00-05:00,24.2300,24.9300,23.7500,24.1800,643800
2026-01-08 00:00:00-05:00,23.8700,24.0800,22.4100,22.7000,1745800
2026-01-09 00:00:00-05:00,23.9000,26.4200,21.2400,26.3200,3387100
2026-01-12 00:00:00-05:00,26.0200,28.8000,25.9100,26.3500,1665700
2026-01-13 00:00:00-05:00,26.6300,28.4100,26.0000,26.8100,1839100
2026-01-14 00:00:00-05:00,26.7600,28.5000,25.5300,25.9700,1479500
2026-01-15 00:00:00-05:00,27.4300,28.2000,26.4000,26.5300,942700
2026-01-16 00:00:00-05:00,27.3500,29.4100,26.1400,28.8100,1566200
2026-01-20 00:00:00-05:00,27.3500,29.9300,27.0100,29.0600,1470000
2026-01-21 00:00:00-05:00,29.9800,30.4000,27.0600,29.2000,1241400
2026-01-22 00:00:00-05:00,30.4500,31.8400,29.7100,30.9100,1648700
2026-01-23 00:00:00-05:00,30.7700,30.8700,27.6000,28.0400,1227900
2026-01-26 00:00:00-05:00,27.8200,28.3000,26.5200,26.7800,823200
2026-01-27 00:00:00-05:00,27.0400,27.7700,26.1100,27.7500,1173300
2026-01-28 00:00:00-05:00,28.1100,30.6000,27.2400,27.9800,1206800
2026-01-29 00:00:00-05:00,27.9500,28.1500,25.7100,26.8800,993000
2026-01-30 00:00:00-05:00,26.3600,28.3400,25.0400,25.6400,965200
2026-02-02 00:00:00-05:00,25.0200,26.7600,24.6300,26.0600,841600
2026-02-03 00:00:00-05:00,27.0000,28.3100,25.5600,27.1900,967400
2026-02-04 00:00:00-05:00,27.1500,27.1500,23.1500,23.8300,1211600
2026-02-05 00:00:00-05:00,23.2800,25.4000,22.6600,23.0000,908200
2026-02-06 00:00:00-05:00,23.9900,26.6300,23.8000,26.3900,843200
2026-02-09 00:00:00-05:00,26.3100,27.9800,25.5800,27.5900,578200
2026-02-10 00:00:00-05:00,27.5500,27.7500,26.5700,26.8300,517100
2026-02-11 00:00:00-05:00,31.8100,37.4900,31.7000,33.8500,5020900
2026-02-12 00:00:00-05:00,33.1500,33.1500,27.6300,27.8900,3450900
2026-02-13 00:00:00-05:00,27.9100,30.3000,27.6000,28.8400,1380500
2026-02-17 00:00:00-05:00,28.5000,29.6500,26.0000,28.4900,1251400
2026-02-18 00:00:00-05:00,28.2100,30.1100,27.7700,29.0100,815300
2026-02-19 00:00:00-05:00,28.6900,30.3900,28.1000,30.2700,615300
2026-02-20 00:00:00-05:00,30.0400,33.6700,29.9200,33.6000,1384500
2026-02-23 00:00:00-05:00,33.4700,37.1800,33.1900,34.3200,1751700
2026-02-24 00:00:00-05:00,34.5000,40.0000,34.4200,39.2300,2580100
2026-02-25 00:00:00-05:00,39.6700,41.7500,39.4100,41.4800,1821900
2026-02-26 00:00:00-05:00,43.0000,43.1300,37.3000,39.8000,2511700
2026-02-27 00:00:00-05:00,38.2500,39.7700,36.5200,37.4300,1275900
2026-03-02 00:00:00-05:00,38.9300,44.5400,38.9200,44.0300,2723400
2026-03-03 00:00:00-05:00,40.9000,44.9600,38.7500,41.6400,3517000
2026-03-04 00:00:00-05:00,44.0400,46.9500,40.6200,42.6600,2590300
2026-03-05 00:00:00-05:00,41.3400,43.3800,38.8800,40.4900,1771900
2026-03-06 00:00:00-05:00,38.9300,40.7800,35.1700,35.6100,1562100
2026-03-09 00:00:00-04:00,35.0000,40.9300,34.8000,40.8800,1640400
2026-03-10 00:00:00-04:00,40.0800,45.7500,40.0800,41.9600,2265100
2026-03-11 00:00:00-04:00,42.0000,45.2000,41.0100,42.4500,1299100
2026-03-12 00:00:00-04:00,41.2700,41.4700,37.4100,37.6500,1478300
2026-03-13 00:00:00-04:00,38.3900,39.9700,34.6300,35.6700,1591800
2026-03-16 00:00:00-04:00,38.0000,39.3200,36.8800,37.4800,1273300
2026-03-17 00:00:00-04:00,36.9200,38.4200,36.4000,37.0900,944200
2026-03-18 00:00:00-04:00,37.6600,38.3900,35.5300,36.3100,1099900
2026-03-19 00:00:00-04:00,34.9000,37.9900,33.7500,37.7600,1473900
2026-03-20 00:00:00-04:00,37.7200,37.8100,33.4000,34.5200,1758700
2026-03-23 00:00:00-04:00,36.2600,37.8000,33.6900,37.1500,1757700
2026-03-24 00:00:00-04:00,36.2300,40.0000,36.0100,39.1900,1442100
2026-03-25 00:00:00-04:00,40.1600,41.0900,38.2900,39.0300,1152100
2026-03-26 00:00:00-04:00,37.2500,37.7400,34.5600,34.5700,1262100
2026-03-27 00:00:00-04:00,34.3200,35.1800,32.1800,32.5200,1460400
2026-03-30 00:00:00-04:00,33.7900,33.9000,29.1300,30.1200,1526700
2026-03-31 00:00:00-04:00,33.5100,37.5200,33.0000,37.0800,3326400
2026-04-01 00:00:00-04:00,38.2000,40.7300,37.7300,39.6000,3123600
2026-04-02 00:00:00-04:00,36.2300,44.5000,35.6500,44.3200,3642100
2026-04-06 00:00:00-04:00,45.3000,52.6200,44.8100,52.1600,7925100
2026-04-07 00:00:00-04:00,49.4200,53.1000,48.7000,50.2500,5751900
2026-04-08 00:00:00-04:00,57.3500,66.2800,54.8900,63.1600,10804600
2026-04-09 00:00:00-04:00,62.4900,70.2600,62.0000,68.8600,7251600
2026-04-10 00:00:00-04:00,70.1800,72.5000,65.6000,70.4300,5272900
2026-04-13 00:00:00-04:00,68.9900,74.5300,68.6900,71.6600,3390200
2026-04-14 00:00:00-04:00,73.1100,74.7200,68.5000,74.3800,2723300
2026-04-15 00:00:00-04:00,73.0800,75.8800,69.5800,73.2200,2668900
2026-04-16 00:00:00-04:00,84.6600,91.4300,80.6100,80.8500,8441000
2026-04-17 00:00:00-04:00,84.2700,85.0100,79.1200,83.8600,3903600
2026-04-20 00:00:00-04:00,84.3400,92.2000,82.5500,90.1500,3963800
2026-04-21 00:00:00-04:00,90.2000,99.6700,89.0900,93.7200,4837700
2026-04-22 00:00:00-04:00,96.4000,101.9900,91.6000,97.3600,3710300
2026-04-23 00:00:00-04:00,95.0000,98.8800,89.8000,95.5100,2461500
2026-04-24 00:00:00-04:00,98.5000,102.4800,94.5300,95.9100,2657900
2026-04-27 00:00:00-04:00,93.6200,94.4300,85.2600,88.4800,3748200
2026-04-28 00:00:00-04:00,81.3600,86.5000,76.7100,82.4300,4616200
2026-04-29 00:00:00-04:00,83.8000,85.3800,78.0400,81.8100,2304400
2026-04-30 00:00:00-04:00,87.3500,90.8400,82.6500,90.5600,3072900
2026-05-01 00:00:00-04:00,89.2800,94.8800,86.0400,93.0700,2143700
2026-05-04 00:00:00-04:00,95.6800,99.4300,84.1200,85.6100,4057600
2026-05-05 00:00:00-04:00,87.1700,93.1400,84.9900,91.1900,2270700
2026-05-06 00:00:00-04:00,91.1900,97.1700,86.3200,96.7300,2252200
